type,num_line,ad_id
bus,"54""",ad_55
bus,"67""",ad_55
bus,"85""",ad_55
bus,T3a,ad_1577
bus,"62""",ad_1577
bus,"89""",ad_1577
bus,"95""",ad_1577
bus,"20""",ad_1354
bus,"26""",ad_1354
bus,"32""",ad_1354
bus,"39""",ad_1354
bus,"42""",ad_1354
bus,"43""",ad_1354
bus,"48""",ad_1354
bus,"67""",ad_1354
bus,"74""",ad_1354
bus,"85""",ad_1354
metro,"13""",ad_1063
bus,"28""",ad_1063
bus,"39""",ad_1063
bus,"70""",ad_1063
bus,"80""",ad_1063
bus,"82""",ad_1063
bus,"87""",ad_1063
bus,"89""",ad_1063
bus,"92""",ad_1063
metro,"12""",ad_1278
bus,"31""",ad_1278
bus,"56""",ad_1278
bus,"60""",ad_1278
bus,"85""",ad_1278
bus,302,ad_1278
bus,T3b,ad_180
bus,"26""",ad_180
bus,"57""",ad_180
bus,"60""",ad_180
bus,"61""",ad_180
bus,"64""",ad_180
bus,"69""",ad_180
bus,"76""",ad_180
bus,"96""",ad_180
bus,102,ad_180
bus,351,ad_180
bus,501,ad_180
bus,T3a,ad_1138
bus,"26""",ad_1138
bus,"29""",ad_1138
bus,"56""",ad_1138
bus,"64""",ad_1138
bus,"86""",ad_1138
bus,351,ad_1138
metro,"12""",ad_195
bus,"35""",ad_195
bus,"48""",ad_195
bus,"60""",ad_195
bus,"65""",ad_195
bus,302,ad_195
bus,350,ad_195
bus,519,ad_195
bus,"30""",ad_1302
bus,"53""",ad_1302
bus,"94""",ad_1302
bus,518,ad_1302
bus,T3b,ad_2103
metro,"12""",ad_2103
bus,"35""",ad_2103
bus,"54""",ad_2103
bus,"60""",ad_2103
bus,"65""",ad_2103
bus,153,ad_2103
bus,166,ad_2103
bus,239,ad_2103
bus,252,ad_2103
bus,302,ad_2103
bus,350,ad_2103
bus,519,ad_2103
metro,"13""",ad_857
bus,"28""",ad_857
bus,"58""",ad_857
bus,"62""",ad_857
bus,"88""",ad_857
bus,"T2""",ad_1592
bus,T3a,ad_1592
metro,"12""",ad_1592
bus,"39""",ad_1592
bus,"42""",ad_1592
bus,"62""",ad_1592
bus,"80""",ad_1592
bus,126,ad_1592
bus,169,ad_1592
bus,189,ad_1592
bus,290,ad_1592
bus,323,ad_1592
metro,"10""",ad_1532
bus,"22""",ad_1532
bus,"32""",ad_1532
bus,"52""",ad_1532
bus,"62""",ad_1532
bus,"72""",ad_1532
bus,123,ad_1532
bus,175,ad_1532
bus,189,ad_1532
bus,241,ad_1532
bus,289,ad_1532
bus,"27""",ad_1800
bus,"47""",ad_1800
bus,"62""",ad_1800
bus,"64""",ad_1800
bus,"83""",ad_1800
bus,"T2""",ad_1426
bus,T3a,ad_1426
metro,"12""",ad_1426
bus,"39""",ad_1426
bus,"42""",ad_1426
bus,"62""",ad_1426
bus,"80""",ad_1426
bus,126,ad_1426
bus,169,ad_1426
bus,189,ad_1426
bus,290,ad_1426
bus,323,ad_1426
bus,T3a,ad_508
bus,"28""",ad_508
bus,"38""",ad_508
bus,"58""",ad_508
bus,"62""",ad_508
bus,"68""",ad_508
bus,125,ad_508
bus,126,ad_508
bus,128,ad_508
bus,187,ad_508
bus,188,ad_508
bus,194,ad_508
bus,197,ad_508
bus,295,ad_508
bus,297,ad_508
bus,299,ad_508
bus,513,ad_508
metro,"10""",ad_2099
bus,"24""",ad_2099
bus,"47""",ad_2099
bus,"63""",ad_2099
bus,"67""",ad_2099
bus,"86""",ad_2099
bus,"87""",ad_2099
bus,"89""",ad_2099
metro,"10""",ad_1506
bus,"38""",ad_1506
bus,"58""",ad_1506
bus,"63""",ad_1506
bus,"70""",ad_1506
bus,"82""",ad_1506
bus,"83""",ad_1506
bus,"84""",ad_1506
bus,"85""",ad_1506
bus,"86""",ad_1506
bus,"87""",ad_1506
bus,"89""",ad_1506
bus,"96""",ad_1506
metro,"12""",ad_547
bus,"30""",ad_547
bus,"54""",ad_547
bus,"67""",ad_547
bus,"74""",ad_547
bus,"80""",ad_547
bus,"85""",ad_547
bus,"95""",ad_547
metro,"10""",ad_909
bus,"22""",ad_909
bus,"32""",ad_909
bus,"52""",ad_909
bus,"62""",ad_909
bus,"72""",ad_909
bus,123,ad_909
bus,175,ad_909
bus,189,ad_909
bus,241,ad_909
bus,289,ad_909
bus,"48""",ad_2070
bus,"54""",ad_2070
bus,"60""",ad_2070
metro,"10""",ad_1839
bus,"42""",ad_1839
bus,"62""",ad_1839
bus,"70""",ad_1839
bus,"88""",ad_1839
bus,T3a,ad_976
bus,"62""",ad_976
bus,"89""",ad_976
bus,"95""",ad_976
bus,"T2""",ad_1581
bus,T3a,ad_1581
metro,"12""",ad_1581
bus,"39""",ad_1581
bus,"42""",ad_1581
bus,"62""",ad_1581
bus,"80""",ad_1581
bus,126,ad_1581
bus,169,ad_1581
bus,189,ad_1581
bus,290,ad_1581
bus,323,ad_1581
bus,"30""",ad_2019
bus,"53""",ad_2019
bus,"94""",ad_2019
bus,518,ad_2019
bus,T3a,ad_11
bus,"28""",ad_11
bus,"38""",ad_11
bus,"58""",ad_11
bus,"62""",ad_11
bus,"68""",ad_11
bus,125,ad_11
bus,126,ad_11
bus,128,ad_11
bus,187,ad_11
bus,188,ad_11
bus,194,ad_11
bus,197,ad_11
bus,295,ad_11
bus,297,ad_11
bus,299,ad_11
bus,513,ad_11
metro,"11""",ad_143
bus,"20""",ad_143
bus,"32""",ad_143
bus,"38""",ad_143
bus,"39""",ad_143
bus,"47""",ad_143
bus,"56""",ad_143
bus,"65""",ad_143
bus,"75""",ad_143
bus,T3b,ad_609
bus,"56""",ad_609
bus,"60""",ad_609
bus,137,ad_609
bus,166,ad_609
bus,302,ad_609
bus,341,ad_609
bus,T3a,ad_1246
bus,"28""",ad_1246
bus,"38""",ad_1246
bus,"58""",ad_1246
bus,"62""",ad_1246
bus,"68""",ad_1246
bus,125,ad_1246
bus,126,ad_1246
bus,128,ad_1246
bus,187,ad_1246
bus,188,ad_1246
bus,194,ad_1246
bus,197,ad_1246
bus,295,ad_1246
bus,297,ad_1246
bus,299,ad_1246
bus,513,ad_1246
metro,"10""",ad_295
bus,"22""",ad_295
bus,"32""",ad_295
bus,"52""",ad_295
bus,"62""",ad_295
bus,"72""",ad_295
bus,123,ad_295
bus,175,ad_295
bus,189,ad_295
bus,241,ad_295
bus,289,ad_295
bus,"48""",ad_1609
bus,"54""",ad_1609
bus,"60""",ad_1609
bus,519,ad_1609
bus,"46""",ad_1958
bus,"75""",ad_1958
bus,T3b,ad_69
bus,"26""",ad_69
bus,"57""",ad_69
bus,"60""",ad_69
bus,"61""",ad_69
bus,"64""",ad_69
bus,"69""",ad_69
bus,"76""",ad_69
bus,"96""",ad_69
bus,102,ad_69
bus,351,ad_69
bus,501,ad_69
bus,T3b,ad_1993
bus,"26""",ad_1993
bus,"57""",ad_1993
bus,"60""",ad_1993
bus,"61""",ad_1993
bus,"64""",ad_1993
bus,"69""",ad_1993
bus,"76""",ad_1993
bus,"96""",ad_1993
bus,102,ad_1993
bus,351,ad_1993
bus,501,ad_1993
bus,"30""",ad_1688
bus,"31""",ad_1688
bus,"43""",ad_1688
bus,"84""",ad_1688
bus,"92""",ad_1688
bus,"93""",ad_1688
metro,"11""",ad_991
bus,"20""",ad_991
bus,"46""",ad_991
bus,"56""",ad_991
bus,"65""",ad_991
bus,"69""",ad_991
bus,"75""",ad_991
bus,"96""",ad_991
metro,"10""",ad_1174
bus,"28""",ad_1174
bus,"39""",ad_1174
bus,"70""",ad_1174
bus,"82""",ad_1174
bus,"87""",ad_1174
bus,"89""",ad_1174
bus,"92""",ad_1174
bus,"94""",ad_1174
bus,"95""",ad_1174
bus,"96""",ad_1174
bus,"46""",ad_1775
bus,"75""",ad_1775
metro,"12""",ad_219
bus,"39""",ad_219
bus,"62""",ad_219
bus,"70""",ad_219
bus,"80""",ad_219
bus,"88""",ad_219
bus,"89""",ad_219
bus,"95""",ad_219
metro,"11""",ad_1102
bus,"20""",ad_1102
bus,"32""",ad_1102
bus,"38""",ad_1102
bus,"39""",ad_1102
bus,"47""",ad_1102
bus,"56""",ad_1102
bus,"65""",ad_1102
bus,"75""",ad_1102
metro,"13""",ad_1198
bus,"30""",ad_1198
bus,"31""",ad_1198
bus,"54""",ad_1198
bus,"66""",ad_1198
bus,"74""",ad_1198
bus,"81""",ad_1198
bus,518,ad_1198
metro,"13""",ad_1646
bus,"24""",ad_1646
bus,"28""",ad_1646
bus,"32""",ad_1646
bus,"42""",ad_1646
bus,"72""",ad_1646
bus,"73""",ad_1646
bus,"80""",ad_1646
bus,"83""",ad_1646
bus,"92""",ad_1646
bus,"93""",ad_1646
bus,"30""",ad_1708
bus,"53""",ad_1708
bus,"94""",ad_1708
bus,518,ad_1708
bus,T3b,ad_76
bus,"26""",ad_76
bus,"57""",ad_76
bus,"60""",ad_76
bus,"61""",ad_76
bus,"64""",ad_76
bus,"69""",ad_76
bus,"76""",ad_76
bus,"96""",ad_76
bus,102,ad_76
bus,351,ad_76
bus,501,ad_76
metro,"13""",ad_1974
bus,"31""",ad_1974
bus,"54""",ad_1974
bus,"74""",ad_1974
bus,"81""",ad_1974
bus,518,ad_1974
metro,"10""",ad_1533
bus,"22""",ad_1533
bus,"32""",ad_1533
bus,"52""",ad_1533
bus,"62""",ad_1533
bus,"72""",ad_1533
bus,123,ad_1533
bus,175,ad_1533
bus,189,ad_1533
bus,241,ad_1533
bus,289,ad_1533
bus,T3a,ad_1835
bus,"62""",ad_1835
bus,"89""",ad_1835
bus,"95""",ad_1835
bus,T3b,ad_1545
bus,"26""",ad_1545
bus,"57""",ad_1545
bus,"64""",ad_1545
bus,"76""",ad_1545
bus,351,ad_1545
bus,501,ad_1545
metro,"11""",ad_1186
bus,"20""",ad_1186
bus,"46""",ad_1186
bus,"56""",ad_1186
bus,"65""",ad_1186
bus,"69""",ad_1186
bus,"75""",ad_1186
bus,"96""",ad_1186
metro,"13""",ad_2053
bus,"28""",ad_2053
bus,"58""",ad_2053
bus,"62""",ad_2053
bus,"88""",ad_2053
bus,"22""",ad_1859
bus,"32""",ad_1859
bus,"52""",ad_1859
bus,"63""",ad_1859
bus,"72""",ad_1859
bus,241,ad_1859
bus,244,ad_1859
bus,"46""",ad_1011
bus,"96""",ad_1011
metro,"13""",ad_1647
bus,"24""",ad_1647
bus,"28""",ad_1647
bus,"32""",ad_1647
bus,"42""",ad_1647
bus,"72""",ad_1647
bus,"73""",ad_1647
bus,"80""",ad_1647
bus,"83""",ad_1647
bus,"92""",ad_1647
bus,"93""",ad_1647
bus,T3a,ad_235
metro,"13""",ad_235
bus,"58""",ad_235
bus,"62""",ad_235
bus,"95""",ad_235
bus,191,ad_235
metro,"12""",ad_936
bus,"31""",ad_936
bus,"56""",ad_936
bus,"60""",ad_936
bus,"80""",ad_936
bus,"85""",ad_936
bus,"95""",ad_936
bus,137,ad_936
bus,255,ad_936
metro,"13""",ad_1982
bus,"31""",ad_1982
bus,"54""",ad_1982
bus,"74""",ad_1982
bus,"81""",ad_1982
bus,518,ad_1982
bus,T3a,ad_384
bus,"T9""",ad_384
bus,"47""",ad_384
bus,"62""",ad_384
bus,"64""",ad_384
bus,"83""",ad_384
bus,131,ad_384
bus,183,ad_384
bus,185,ad_384
bus,186,ad_384
bus,"46""",ad_1926
bus,"75""",ad_1926
metro,"11""",ad_622
bus,"29""",ad_622
bus,"38""",ad_622
bus,"47""",ad_622
bus,"75""",ad_622
metro,"10""",ad_1305
bus,"22""",ad_1305
bus,"32""",ad_1305
bus,"52""",ad_1305
bus,"62""",ad_1305
bus,"72""",ad_1305
bus,123,ad_1305
bus,175,ad_1305
bus,189,ad_1305
bus,241,ad_1305
bus,289,ad_1305
metro,"13""",ad_1809
bus,"31""",ad_1809
bus,"54""",ad_1809
bus,"74""",ad_1809
bus,"81""",ad_1809
bus,518,ad_1809
bus,"T2""",ad_1591
bus,T3a,ad_1591
metro,"12""",ad_1591
bus,"39""",ad_1591
bus,"42""",ad_1591
bus,"62""",ad_1591
bus,"80""",ad_1591
bus,126,ad_1591
bus,169,ad_1591
bus,189,ad_1591
bus,290,ad_1591
bus,323,ad_1591
metro,"12""",ad_720
bus,"30""",ad_720
bus,"54""",ad_720
bus,"67""",ad_720
bus,"74""",ad_720
bus,"80""",ad_720
bus,"85""",ad_720
bus,"95""",ad_720
bus,T3a,ad_1681
bus,"62""",ad_1681
bus,"89""",ad_1681
bus,"95""",ad_1681
bus,T3b,ad_491
metro,"13""",ad_491
metro,"14""",ad_491
bus,"54""",ad_491
bus,"66""",ad_491
bus,"74""",ad_491
bus,"81""",ad_491
bus,138,ad_491
bus,173,ad_491
bus,341,ad_491
bus,518,ad_491
metro,"12""",ad_726
bus,"30""",ad_726
bus,"54""",ad_726
bus,"67""",ad_726
bus,"74""",ad_726
bus,"80""",ad_726
bus,"85""",ad_726
bus,"95""",ad_726
metro,"10""",ad_1401
bus,"22""",ad_1401
bus,"32""",ad_1401
bus,"52""",ad_1401
bus,"62""",ad_1401
bus,"72""",ad_1401
bus,123,ad_1401
bus,175,ad_1401
bus,189,ad_1401
bus,241,ad_1401
bus,289,ad_1401
bus,"46""",ad_1282
bus,"96""",ad_1282
bus,"46""",ad_1335
bus,"75""",ad_1335
bus,"46""",ad_1071
bus,"96""",ad_1071
metro,"13""",ad_906
bus,"30""",ad_906
bus,"31""",ad_906
bus,"54""",ad_906
bus,"66""",ad_906
bus,"74""",ad_906
bus,"81""",ad_906
bus,518,ad_906
metro,"13""",ad_860
bus,"28""",ad_860
bus,"58""",ad_860
bus,"62""",ad_860
bus,"88""",ad_860
bus,"22""",ad_1756
bus,"32""",ad_1756
bus,"52""",ad_1756
bus,"63""",ad_1756
bus,"72""",ad_1756
bus,241,ad_1756
bus,244,ad_1756
bus,T3a,ad_1588
bus,"62""",ad_1588
bus,"89""",ad_1588
bus,"95""",ad_1588
bus,T3a,ad_86
bus,"28""",ad_86
bus,"38""",ad_86
bus,"58""",ad_86
bus,"62""",ad_86
bus,"68""",ad_86
bus,125,ad_86
bus,126,ad_86
bus,128,ad_86
bus,187,ad_86
bus,188,ad_86
bus,194,ad_86
bus,197,ad_86
bus,295,ad_86
bus,297,ad_86
bus,299,ad_86
bus,513,ad_86
bus,"46""",ad_1070
bus,"96""",ad_1070
metro,"12""",ad_1685
bus,"31""",ad_1685
bus,"56""",ad_1685
bus,"60""",ad_1685
bus,"80""",ad_1685
bus,"85""",ad_1685
bus,"95""",ad_1685
bus,137,ad_1685
bus,255,ad_1685
bus,"30""",ad_435
bus,"53""",ad_435
bus,"94""",ad_435
bus,518,ad_435
metro,"10""",ad_503
bus,"42""",ad_503
bus,"62""",ad_503
bus,"70""",ad_503
bus,"88""",ad_503
metro,"10""",ad_805
bus,"22""",ad_805
bus,"32""",ad_805
bus,"52""",ad_805
bus,"62""",ad_805
bus,"72""",ad_805
bus,123,ad_805
bus,175,ad_805
bus,189,ad_805
bus,241,ad_805
bus,289,ad_805
bus,"22""",ad_1527
bus,"32""",ad_1527
bus,"52""",ad_1527
bus,"63""",ad_1527
bus,"72""",ad_1527
bus,241,ad_1527
bus,244,ad_1527
metro,"13""",ad_1229
bus,"30""",ad_1229
bus,"31""",ad_1229
bus,"54""",ad_1229
bus,"60""",ad_1229
bus,"74""",ad_1229
bus,"80""",ad_1229
bus,"81""",ad_1229
bus,"95""",ad_1229
bus,518,ad_1229
metro,"12""",ad_840
bus,"30""",ad_840
bus,"54""",ad_840
bus,"67""",ad_840
bus,"74""",ad_840
bus,"80""",ad_840
bus,"85""",ad_840
bus,"95""",ad_840
metro,"13""",ad_1807
bus,"31""",ad_1807
bus,"54""",ad_1807
bus,"74""",ad_1807
bus,"81""",ad_1807
bus,518,ad_1807
bus,T3b,ad_1453
bus,"56""",ad_1453
bus,"60""",ad_1453
bus,137,ad_1453
bus,166,ad_1453
bus,302,ad_1453
bus,341,ad_1453
bus,T3b,ad_961
bus,"48""",ad_961
bus,"61""",ad_961
bus,170,ad_961
bus,"20""",ad_485
bus,"29""",ad_485
bus,"38""",ad_485
bus,"39""",ad_485
bus,"47""",ad_485
bus,"48""",ad_485
bus,"67""",ad_485
bus,"74""",ad_485
bus,"85""",ad_485
bus,"30""",ad_2112
bus,"31""",ad_2112
bus,"43""",ad_2112
bus,"84""",ad_2112
bus,"92""",ad_2112
bus,"93""",ad_2112
bus,T3a,ad_997
bus,"62""",ad_997
bus,"89""",ad_997
bus,"95""",ad_997
bus,"T2""",ad_1810
bus,T3a,ad_1810
metro,"12""",ad_1810
bus,"39""",ad_1810
bus,"42""",ad_1810
bus,"62""",ad_1810
bus,"80""",ad_1810
bus,126,ad_1810
bus,169,ad_1810
bus,189,ad_1810
bus,290,ad_1810
bus,323,ad_1810
metro,"10""",ad_697
bus,"22""",ad_697
bus,"32""",ad_697
bus,"52""",ad_697
bus,"62""",ad_697
bus,"70""",ad_697
bus,"72""",ad_697
bus,123,ad_697
bus,241,ad_697
metro,"12""",ad_626
bus,"30""",ad_626
bus,"54""",ad_626
bus,"67""",ad_626
bus,"74""",ad_626
bus,"80""",ad_626
bus,"85""",ad_626
bus,"95""",ad_626
bus,"46""",ad_1192
bus,"T2""",ad_1427
bus,T3a,ad_1427
metro,"12""",ad_1427
bus,"39""",ad_1427
bus,"42""",ad_1427
bus,"62""",ad_1427
bus,"80""",ad_1427
bus,126,ad_1427
bus,169,ad_1427
bus,189,ad_1427
bus,290,ad_1427
bus,323,ad_1427
metro,"12""",ad_523
bus,"30""",ad_523
bus,"54""",ad_523
bus,"67""",ad_523
bus,"74""",ad_523
bus,"80""",ad_523
bus,"85""",ad_523
bus,"95""",ad_523
bus,T3a,ad_977
bus,"62""",ad_977
bus,"89""",ad_977
bus,"95""",ad_977
bus,T3b,ad_893
metro,"11""",ad_893
bus,"26""",ad_893
bus,"48""",ad_893
bus,"60""",ad_893
bus,"61""",ad_893
bus,"96""",ad_893
bus,105,ad_893
bus,115,ad_893
bus,129,ad_893
bus,170,ad_893
bus,249,ad_893
bus,"26""",ad_248
bus,"46""",ad_248
bus,"56""",ad_248
bus,"57""",ad_248
bus,"76""",ad_248
bus,"86""",ad_248
bus,351,ad_248
metro,"13""",ad_1461
bus,"24""",ad_1461
bus,"28""",ad_1461
bus,"32""",ad_1461
bus,"42""",ad_1461
bus,"72""",ad_1461
bus,"73""",ad_1461
bus,"80""",ad_1461
bus,"83""",ad_1461
bus,"92""",ad_1461
bus,"93""",ad_1461
metro,"13""",ad_2087
bus,"30""",ad_2087
bus,"31""",ad_2087
bus,"54""",ad_2087
bus,"66""",ad_2087
bus,"74""",ad_2087
bus,"81""",ad_2087
bus,518,ad_2087
bus,"48""",ad_984
bus,"67""",ad_984
bus,"74""",ad_984
bus,"85""",ad_984
bus,"20""",ad_1607
bus,"29""",ad_1607
bus,"38""",ad_1607
bus,"39""",ad_1607
bus,"47""",ad_1607
bus,"48""",ad_1607
bus,"67""",ad_1607
bus,"74""",ad_1607
bus,"85""",ad_1607
metro,"13""",ad_549
bus,"30""",ad_549
bus,"31""",ad_549
bus,"54""",ad_549
bus,"66""",ad_549
bus,"74""",ad_549
bus,"81""",ad_549
bus,518,ad_549
bus,"21""",ad_1350
bus,"38""",ad_1350
bus,"47""",ad_1350
bus,"67""",ad_1350
bus,"85""",ad_1350
bus,"86""",ad_1350
bus,"87""",ad_1350
bus,"96""",ad_1350
bus,"21""",ad_718
bus,"47""",ad_718
bus,"57""",ad_718
bus,"62""",ad_718
bus,"67""",ad_718
bus,513,ad_718
metro,"13""",ad_869
bus,"28""",ad_869
bus,"58""",ad_869
bus,"62""",ad_869
bus,"88""",ad_869
bus,"46""",ad_1194
metro,"10""",ad_1714
bus,"22""",ad_1714
bus,"32""",ad_1714
bus,"52""",ad_1714
bus,"62""",ad_1714
bus,"72""",ad_1714
bus,123,ad_1714
bus,175,ad_1714
bus,189,ad_1714
bus,241,ad_1714
bus,289,ad_1714
bus,"20""",ad_1486
bus,"29""",ad_1486
bus,"38""",ad_1486
bus,"39""",ad_1486
bus,"47""",ad_1486
bus,"48""",ad_1486
bus,"67""",ad_1486
bus,"74""",ad_1486
bus,"85""",ad_1486
metro,"13""",ad_421
bus,"30""",ad_421
bus,"31""",ad_421
bus,"54""",ad_421
bus,"60""",ad_421
bus,"74""",ad_421
bus,"80""",ad_421
bus,"81""",ad_421
bus,"95""",ad_421
bus,518,ad_421
metro,"10""",ad_1117
bus,"22""",ad_1117
bus,"32""",ad_1117
bus,"52""",ad_1117
bus,"62""",ad_1117
bus,"72""",ad_1117
bus,123,ad_1117
bus,175,ad_1117
bus,189,ad_1117
bus,241,ad_1117
bus,289,ad_1117
bus,"48""",ad_1325
bus,"67""",ad_1325
bus,"74""",ad_1325
bus,"85""",ad_1325
metro,"11""",ad_1915
bus,"20""",ad_1915
bus,"32""",ad_1915
bus,"38""",ad_1915
bus,"39""",ad_1915
bus,"47""",ad_1915
bus,"56""",ad_1915
bus,"65""",ad_1915
bus,"75""",ad_1915
metro,"10""",ad_2098
bus,"24""",ad_2098
bus,"47""",ad_2098
bus,"63""",ad_2098
bus,"67""",ad_2098
bus,"86""",ad_2098
bus,"87""",ad_2098
bus,"89""",ad_2098
bus,"46""",ad_715
bus,"75""",ad_715
metro,"10""",ad_449
bus,"22""",ad_449
bus,"32""",ad_449
bus,"52""",ad_449
bus,"62""",ad_449
bus,"72""",ad_449
bus,123,ad_449
bus,175,ad_449
bus,189,ad_449
bus,241,ad_449
bus,289,ad_449
bus,"T2""",ad_1264
bus,T3a,ad_1264
metro,"12""",ad_1264
bus,"39""",ad_1264
bus,"42""",ad_1264
bus,"62""",ad_1264
bus,"80""",ad_1264
bus,126,ad_1264
bus,169,ad_1264
bus,189,ad_1264
bus,290,ad_1264
bus,323,ad_1264
metro,"10""",ad_1400
bus,"22""",ad_1400
bus,"32""",ad_1400
bus,"52""",ad_1400
bus,"62""",ad_1400
bus,"72""",ad_1400
bus,123,ad_1400
bus,175,ad_1400
bus,189,ad_1400
bus,241,ad_1400
bus,289,ad_1400
bus,T3a,ad_1363
metro,"13""",ad_1363
bus,"58""",ad_1363
bus,"62""",ad_1363
bus,"95""",ad_1363
bus,191,ad_1363
metro,"12""",ad_1321
bus,"31""",ad_1321
bus,"56""",ad_1321
bus,"60""",ad_1321
bus,"80""",ad_1321
bus,"85""",ad_1321
bus,"95""",ad_1321
bus,137,ad_1321
bus,255,ad_1321
metro,"12""",ad_1983
bus,"35""",ad_1983
bus,"48""",ad_1983
bus,"60""",ad_1983
bus,"65""",ad_1983
bus,302,ad_1983
bus,350,ad_1983
bus,519,ad_1983
bus,T3b,ad_1390
metro,"11""",ad_1390
bus,"26""",ad_1390
bus,"48""",ad_1390
bus,"60""",ad_1390
bus,"61""",ad_1390
bus,"96""",ad_1390
bus,105,ad_1390
bus,115,ad_1390
bus,129,ad_1390
bus,170,ad_1390
bus,249,ad_1390
metro,"10""",ad_1242
bus,"22""",ad_1242
bus,"32""",ad_1242
bus,"52""",ad_1242
bus,"62""",ad_1242
bus,"70""",ad_1242
bus,"72""",ad_1242
bus,123,ad_1242
bus,241,ad_1242
metro,"12""",ad_205
bus,"35""",ad_205
bus,"48""",ad_205
bus,"60""",ad_205
bus,"65""",ad_205
bus,302,ad_205
bus,350,ad_205
bus,519,ad_205
metro,"13""",ad_1181
bus,"30""",ad_1181
bus,"31""",ad_1181
bus,"54""",ad_1181
bus,"66""",ad_1181
bus,"74""",ad_1181
bus,"81""",ad_1181
bus,518,ad_1181
metro,"13""",ad_420
bus,"30""",ad_420
bus,"31""",ad_420
bus,"54""",ad_420
bus,"60""",ad_420
bus,"74""",ad_420
bus,"80""",ad_420
bus,"81""",ad_420
bus,"95""",ad_420
bus,518,ad_420
bus,T3b,ad_1371
bus,"26""",ad_1371
bus,"57""",ad_1371
bus,"60""",ad_1371
bus,"61""",ad_1371
bus,"64""",ad_1371
bus,"69""",ad_1371
bus,"76""",ad_1371
bus,"96""",ad_1371
bus,102,ad_1371
bus,351,ad_1371
bus,501,ad_1371
metro,"13""",ad_1698
bus,"28""",ad_1698
bus,"58""",ad_1698
bus,"62""",ad_1698
bus,"88""",ad_1698
bus,T3b,ad_1376
bus,"26""",ad_1376
bus,"57""",ad_1376
bus,"64""",ad_1376
bus,"76""",ad_1376
bus,351,ad_1376
bus,501,ad_1376
metro,"11""",ad_2120
bus,"29""",ad_2120
bus,"38""",ad_2120
bus,"47""",ad_2120
bus,"75""",ad_2120
metro,"13""",ad_1145
bus,"28""",ad_1145
bus,"39""",ad_1145
bus,"70""",ad_1145
bus,"80""",ad_1145
bus,"82""",ad_1145
bus,"87""",ad_1145
bus,"89""",ad_1145
bus,"92""",ad_1145
bus,"48""",ad_151
bus,"54""",ad_151
bus,"60""",ad_151
bus,519,ad_151
bus,T3b,ad_2105
metro,"12""",ad_2105
bus,"35""",ad_2105
bus,"54""",ad_2105
bus,"60""",ad_2105
bus,"65""",ad_2105
bus,153,ad_2105
bus,166,ad_2105
bus,239,ad_2105
bus,252,ad_2105
bus,302,ad_2105
bus,350,ad_2105
bus,519,ad_2105
bus,T3b,ad_317
metro,"13""",ad_317
metro,"14""",ad_317
bus,"54""",ad_317
bus,"66""",ad_317
bus,"74""",ad_317
bus,"81""",ad_317
bus,138,ad_317
bus,173,ad_317
bus,341,ad_317
bus,518,ad_317
bus,"T2""",ad_1593
bus,T3a,ad_1593
metro,"12""",ad_1593
bus,"39""",ad_1593
bus,"42""",ad_1593
bus,"62""",ad_1593
bus,"80""",ad_1593
bus,126,ad_1593
bus,169,ad_1593
bus,189,ad_1593
bus,290,ad_1593
bus,323,ad_1593
bus,"48""",ad_1318
bus,"54""",ad_1318
bus,"60""",ad_1318
bus,519,ad_1318
bus,"T2""",ad_712
bus,T3a,ad_712
metro,"12""",ad_712
bus,"39""",ad_712
bus,"42""",ad_712
bus,"62""",ad_712
bus,"80""",ad_712
bus,126,ad_712
bus,169,ad_712
bus,189,ad_712
bus,290,ad_712
bus,323,ad_712
bus,T3a,ad_826
bus,"28""",ad_826
bus,"38""",ad_826
bus,"58""",ad_826
bus,"62""",ad_826
bus,"68""",ad_826
bus,125,ad_826
bus,126,ad_826
bus,128,ad_826
bus,187,ad_826
bus,188,ad_826
bus,194,ad_826
bus,197,ad_826
bus,295,ad_826
bus,297,ad_826
bus,299,ad_826
bus,513,ad_826
bus,"22""",ad_1749
bus,"30""",ad_1749
bus,"32""",ad_1749
bus,"52""",ad_1749
bus,"63""",ad_1749
bus,"72""",ad_1749
bus,"73""",ad_1749
bus,"82""",ad_1749
bus,"92""",ad_1749
bus,T3a,ad_1590
bus,"62""",ad_1590
bus,"89""",ad_1590
bus,"95""",ad_1590
metro,"13""",ad_1433
bus,"28""",ad_1433
bus,"58""",ad_1433
bus,"62""",ad_1433
bus,"88""",ad_1433
bus,"48""",ad_1551
bus,"54""",ad_1551
bus,"60""",ad_1551
bus,519,ad_1551
bus,"22""",ad_1092
bus,"30""",ad_1092
bus,"32""",ad_1092
bus,"52""",ad_1092
bus,"63""",ad_1092
bus,"72""",ad_1092
bus,"73""",ad_1092
bus,"82""",ad_1092
bus,"92""",ad_1092
metro,"12""",ad_841
bus,"30""",ad_841
bus,"54""",ad_841
bus,"67""",ad_841
bus,"74""",ad_841
bus,"80""",ad_841
bus,"85""",ad_841
bus,"95""",ad_841
bus,"26""",ad_798
bus,"57""",ad_798
bus,"61""",ad_798
bus,"64""",ad_798
bus,"69""",ad_798
bus,"76""",ad_798
bus,501,ad_798
bus,"48""",ad_1522
bus,"54""",ad_1522
bus,"60""",ad_1522
bus,519,ad_1522
bus,"24""",ad_922
bus,"27""",ad_922
bus,"47""",ad_922
bus,"57""",ad_922
bus,"61""",ad_922
