ad_id,value
ad_760,Rez-de-chaussée
ad_760,Ascenseur
ad_1024,158 m²
ad_1024,6 pièces
ad_1024,4 chambres
ad_1024,1 terrasse
ad_1024,3 salles de bain
ad_1024,3 WC
ad_1024,Fibre : déployée*
ad_1024,Calme
ad_1024,Rez-de-chaussée
ad_1024,Construit en 1900
ad_315,39 m²
ad_315,2 pièces
ad_315,1 chambre
ad_315,Cave
ad_315,1 salle d’eau
ad_315,1 WC
ad_315,Fibre : déployée*
ad_315,4e étage
ad_429,"46,80 m²"
ad_429,2 pièces
ad_429,1 chambre
ad_429,Cave
ad_429,Cheminée
ad_429,1 salle de bain
ad_429,1 WC
ad_429,3e étage (sur 6)
ad_429,Construit en 1910
ad_429,Interphone
ad_429,Gardien
ad_2095,"126,09 m²"
ad_2095,5 pièces
ad_2095,3 chambres
ad_2095,1 cave
ad_2095,1 salle de bain
ad_2095,1 salle d’eau
ad_2095,WC séparés
ad_2095,Fibre : déployée*
ad_2095,3e étage (sur 7)
ad_2095,Construit en 1930
ad_2095,Ascenseur
ad_2095,Digicode
ad_2095,Interphone
ad_739,57 m²
ad_739,4 pièces
ad_739,1 chambre
ad_739,Garage
ad_739,Exposé Sud Ouest
ad_739,Chauffage : électricité 
ad_739,1 salle d’eau
ad_739,1 WC
ad_739,Fibre : déployée*
ad_739,1 place de parking
ad_739,2 étages
ad_739,Digicode
ad_1828,126 m²
ad_1828,5 pièces
ad_1828,4 chambres
ad_1828,Terrasse
ad_1828,Chauffage : collectif
ad_1828,Cave
ad_1828,1 salle de bain
ad_1828,1 salle d’eau
ad_1828,2 WC
ad_1828,1 place de parking
ad_1828,9e étage
ad_1828,Ascenseur
ad_2040,"130,82 m²"
ad_2040,5 pièces
ad_2040,3 chambres
ad_2040,Refait à neuf
ad_2040,1 terrasse
ad_2040,2 salles de bain
ad_2040,1 salle d’eau
ad_2040,1 WC
ad_2040,Calme
ad_2040,Rez-de-chaussée
ad_1276,40 m²
ad_1276,2 pièces
ad_1276,1 chambre
ad_1276,1 salle de bain
ad_1276,Fibre : déployée*
ad_1276,Rez-de-chaussée
ad_1222,60 m²
ad_1222,2 pièces
ad_1222,1 chambre
ad_1222,Cave
ad_1222,Cheminée
ad_1222,1 salle d’eau
ad_1222,1 WC
ad_1222,Fibre : déployée*
ad_1222,Calme
ad_1222,4e étage (sur 8)
ad_1222,Construit en 1930
ad_1222,Ascenseur
ad_1222,Digicode
ad_1222,Interphone
ad_2083,"62,17 m²"
ad_2083,3 pièces
ad_2083,2 chambres
ad_2083,Chauffage : gaz individuel 
ad_2083,Cave
ad_2083,1 salle de bain
ad_2083,1 WC
ad_2083,Fibre : déployée*
ad_2083,Calme
ad_2083,Dernier étage (sur 5)
ad_2083,Digicode
ad_706,66 m²
ad_706,3 pièces
ad_706,2 chambres
ad_706,Chauffage : individuel 
ad_706,1 salle de bain
ad_706,1 WC
ad_706,Fibre : déployée*
ad_706,Calme
ad_706,Dernier étage (sur 3)
ad_706,Construit en 1900
ad_192,40 m²
ad_192,3 pièces
ad_192,2 chambres
ad_192,Exposé Nord Sud
ad_192,Chauffage : gaz individuel
ad_192,Cave
ad_192,1 salle d’eau
ad_192,Rez-de-chaussée
ad_192,Interphone
ad_1342,46 m²
ad_1342,2 pièces
ad_1342,1 chambre
ad_1342,2e étage
ad_1342,Ascenseur
ad_1342,Digicode
ad_1342,Interphone
ad_1738,123 m²
ad_1738,5 pièces
ad_1738,3 chambres
ad_1738,Balcon de 24 m²
ad_1738,Chauffage : Gaz
ad_1738,Cave
ad_1738,2 salles de bain
ad_1738,2 salles d’eau
ad_1738,WC séparés
ad_1738,3 WC
ad_1738,Fibre : déployée*
ad_1738,Dernier étage (sur 1)
ad_1738,Digicode
ad_1906,49 m²
ad_1906,2 pièces
ad_1906,1 chambre
ad_1906,Exposé Nord Est
ad_1906,Cave
ad_1906,Fibre : déployée*
ad_1906,6 étages
ad_1906,Ascenseur
ad_1906,Digicode
ad_1906,Interphone
ad_1781,107 m²
ad_1781,5 pièces
ad_1781,3 chambres
ad_1781,Récent
ad_1781,1 balcon
ad_1781,Chauffage : individuel 
ad_1781,Cave
ad_1781,1 salle de bain
ad_1781,1 salle d’eau
ad_1781,2 WC
ad_1781,Fibre : déployée*
ad_1781,Calme
ad_1781,Dernier étage (sur 4)
ad_1781,Construit en 1989
ad_1781,Ascenseur
ad_1781,Digicode
ad_1933,26 m²
ad_1933,2 pièces
ad_1933,1 chambre
ad_1933,Chauffage : individuel
ad_1933,1 salle de bain
ad_1933,Fibre : déployée*
ad_1933,4 étages
ad_1076,88 m²
ad_1076,4 pièces
ad_1076,3 chambres
ad_1076,2 terrasses
ad_1076,2 balcons
ad_1076,1 salle d’eau
ad_1076,1 WC
ad_1076,Fibre : déployée*
ad_1076,Calme
ad_1076,1 box
ad_1076,8e étage (sur 11)
ad_1076,Construit en 1964
ad_1076,Ascenseur
ad_910,"94,09 m²"
ad_910,4 pièces
ad_910,3 chambres
ad_910,1 terrasse
ad_910,Chauffage : Collectif
ad_910,1 cave
ad_910,1 salle de bain
ad_910,1 salle d’eau
ad_910,2 WC
ad_910,Fibre : déployée*
ad_910,1 place de parking
ad_910,9e étage (sur 10)
ad_910,Construit en 1963
ad_910,Ascenseur
ad_1812,"71,55 m²"
ad_1812,3 pièces
ad_1812,2 chambres
ad_1812,1 terrasse
ad_1812,Cave
ad_1812,1 salle d’eau
ad_1812,1 WC
ad_1812,Fibre : déployée*
ad_1812,1 place de parking
ad_1812,Ascenseur
ad_1812,Digicode
ad_1812,Interphone
ad_1812,Gardien
ad_204,44 m²
ad_204,2 pièces
ad_204,1 chambre
ad_204,Balcon
ad_204,Cave
ad_204,1 salle d’eau
ad_204,1 WC
ad_204,5e étage (sur 7)
ad_204,Ascenseur
ad_1875,36 m²
ad_1875,2 pièces
ad_1875,1 chambre
ad_1875,Exposé Ouest
ad_1875,1 cave
ad_1875,Cheminée
ad_1875,Fibre : déployée*
ad_1875,3e étage
ad_1875,Digicode
ad_1875,Interphone
ad_514,170 m²
ad_514,28 m² de terrain
ad_514,5 pièces
ad_514,3 chambres
ad_514,4 balcons
ad_514,Jardin
ad_514,Exposé Sud Est
ad_514,Cave
ad_514,Cheminée
ad_514,1 salle de bain
ad_514,2 salles d’eau
ad_514,2 WC
ad_514,Fibre : déployée*
ad_514,Climatisation
ad_514,4e étage (sur 7)
ad_514,Construit en 1930
ad_514,Ascenseur
ad_514,Digicode
ad_514,Interphone
ad_514,Gardien
ad_1150,"47,08 m²"
ad_1150,2 pièces
ad_1150,1 chambre
ad_1150,Chauffage : mixte
ad_1150,1 salle de bain
ad_1150,Fibre : déployée*
ad_1150,1 place de parking
ad_1150,2e étage (sur 8)
ad_1150,Ascenseur
ad_193,40 m²
ad_193,3 pièces
ad_193,2 chambres
ad_193,Exposé Nord Sud
ad_193,Chauffage : gaz individuel
ad_193,Cave
ad_193,1 salle d’eau
ad_193,Rez-de-chaussée
ad_193,Interphone
ad_358,65 m²
ad_358,2 pièces
ad_358,1 chambre
ad_358,1 terrasse
ad_358,Cave
ad_358,1 salle de bain
ad_358,1 WC
ad_358,Alarme
ad_358,Fibre : déployée*
ad_358,1 box
ad_358,6e étage
ad_358,Construit en 1976
ad_358,Ascenseur
ad_358,Interphone
ad_358,Gardien
ad_307,35 m²
ad_307,2 pièces
ad_307,1 chambre
ad_307,Travaux à prévoir
ad_307,Exposé Sud Est
ad_307,Chauffage : Electric
ad_307,Cave
ad_307,1 salle d’eau
ad_307,WC séparés
ad_307,Fibre : déployée*
ad_307,3e étage (sur 7)
ad_307,Construit en 1910
ad_307,Ascenseur
ad_307,Digicode
ad_307,Interphone
ad_307,Gardien
ad_1040,76 m²
ad_1040,3 pièces
ad_1040,2 chambres
ad_1040,1 balcon
ad_1040,3e étage (sur 6)
ad_1040,Ascenseur
ad_1040,Digicode
ad_1040,Interphone
ad_1267,"64,20 m²"
ad_1267,3 pièces
ad_1267,2 chambres
ad_1267,Récent
ad_1267,Chauffage : individuel 
ad_1267,Cave
ad_1267,1 salle de bain
ad_1267,1 WC
ad_1267,1 place de parking
ad_1267,5 étages
ad_1267,Construit en 1999
ad_1267,Ascenseur
ad_1267,Digicode
ad_1267,Interphone
ad_963,"20,50 m²"
ad_963,1 pièce
ad_963,1 salle d’eau
ad_963,1 WC
ad_963,Câble TV
ad_963,Fibre : déployée*
ad_963,4e étage (sur 6)
ad_963,Construit en 1930
ad_963,Ascenseur
ad_963,Digicode
ad_141,47 m²
ad_141,2 pièces
ad_141,1 chambre
ad_141,Exposé Sud
ad_141,Chauffage : électricité 
ad_141,1 salle d’eau
ad_141,1 WC
ad_141,1er étage (sur 3)
ad_1112,60 m²
ad_1112,18 m² de terrain
ad_1112,3 pièces
ad_1112,2 chambres
ad_1112,1 balcon
ad_1112,Jardin
ad_1112,Exposé Sud Ouest
ad_1112,Cave
ad_1112,Cheminée
ad_1112,1 WC
ad_1112,Alarme
ad_1112,Fibre : déployée*
ad_1112,Calme
ad_1112,Climatisation
ad_1112,Rez-de-chaussée
ad_1112,Construit en 1916
ad_1112,Ascenseur
ad_1112,Digicode
ad_1112,Interphone
ad_1112,Gardien
ad_231,"107,34 m²"
ad_231,5 pièces
ad_231,3 chambres
ad_231,Cave
ad_231,2 salles d’eau
ad_231,2 WC
ad_231,Fibre : déployée*
ad_231,Calme
ad_231,2 places de parking
ad_231,3e étage (sur 6)
ad_231,Construit en 1937
ad_231,Ascenseur
ad_231,Digicode
ad_231,Interphone
ad_231,Gardien
ad_511,"89,50 m²"
ad_511,4 pièces
ad_511,3 chambres
ad_511,Cave
ad_511,1 salle de bain
ad_511,1 WC
ad_511,Fibre : déployée*
ad_511,Calme
ad_511,Rez-de-chaussée
ad_1512,"20,74 m²"
ad_1512,1 pièce
ad_1512,1 terrasse
ad_1512,1 salle de bain
ad_1512,Calme
ad_1512,1 place de parking
ad_1512,1er étage (sur 6)
ad_1512,Ascenseur
ad_446,70 m²
ad_446,2 pièces
ad_446,1 chambre
ad_446,Récent
ad_446,Exposé Ouest
ad_446,Chauffage : collectif 
ad_446,1 salle de bain
ad_446,1 WC
ad_446,Fibre : déployée*
ad_446,Calme
ad_446,8 étages
ad_446,Construit en 1961
ad_446,Ascenseur
ad_446,Digicode
ad_446,Interphone
ad_446,Gardien
ad_481,70 m²
ad_481,3 pièces
ad_481,2 chambres
ad_481,Exposé Ouest
ad_481,Cave
ad_481,1 salle d’eau
ad_481,1 WC
ad_481,Fibre : déployée*
ad_481,Calme
ad_481,2e étage (sur 6)
ad_481,Construit en 1930
ad_481,Ascenseur
ad_481,Digicode
ad_481,Interphone
ad_481,Gardien
ad_330,35 m²
ad_330,2 pièces
ad_330,1 chambre
ad_330,Chauffage : électricité 
ad_330,1 salle d’eau
ad_330,1 WC
ad_330,Fibre : déployée*
ad_330,4e étage (sur 6)
ad_2109,"61,68 m²"
ad_2109,3 pièces
ad_2109,2 chambres
ad_2109,1 cave
ad_2109,1 salle de bain
ad_2109,1 WC
ad_2109,Fibre : déployée*
ad_2109,1er étage (sur 5)
ad_2109,Construit en 1880
ad_2109,Digicode
ad_2109,Interphone
ad_1606,33 m²
ad_1606,1 pièce
ad_1606,Chauffage : électricité 
ad_1606,Cave
ad_1606,1 salle de bain
ad_1606,1 WC
ad_1606,Disponible le 15 août 2023
ad_1606,2e étage (sur 6)
ad_1606,Ascenseur
ad_1421,149 m²
ad_1421,5 pièces
ad_1421,3 chambres
ad_1421,Terrasse
ad_1421,Balcon
ad_1421,Jardin
ad_1421,Chauffage : gaz individuel
ad_1421,Cheminée
ad_1421,1 salle de bain
ad_1421,1 salle d’eau
ad_1421,Fibre : déployée*
ad_1421,Rez-de-chaussée
ad_1421,Interphone
ad_945,"34,50 m²"
ad_945,2 pièces
ad_945,1 chambre
ad_945,Cave
ad_945,1 salle d’eau
ad_945,1 WC
ad_945,Fibre : déployée*
ad_945,Calme
ad_945,6 étages
ad_1972,80 m²
ad_1972,3 pièces
ad_1972,2 chambres
ad_1972,1 balcon
ad_1972,Chauffage : électrique 
ad_1972,Cave
ad_1972,1 salle de bain
ad_1972,1 WC
ad_1972,1 place de parking
ad_1972,3e étage (sur 5)
ad_1972,Construit en 1993
ad_1972,Ascenseur
ad_1972,Gardien
ad_60,20 m²
ad_60,1 pièce
ad_60,Chauffage : gaz collectif
ad_60,1 salle d’eau
ad_60,Fibre : déployée*
ad_60,4e étage
ad_537,120 m²
ad_537,5 pièces
ad_537,3 chambres
ad_537,Exposé Ouest
ad_537,Cave
ad_537,Cheminée
ad_537,1 salle de bain
ad_537,1 salle d’eau
ad_537,1 WC
ad_537,Alarme
ad_537,Fibre : déployée*
ad_537,Calme
ad_537,3e étage (sur 6)
ad_537,Construit en 1900
ad_537,Ascenseur
ad_537,Digicode
ad_1375,"22,26 m²"
ad_1375,1 pièce
ad_1375,Exposé Nord Ouest
ad_1375,1 salle d’eau
ad_1375,1 WC
ad_1375,Fibre : déployée*
ad_1375,Calme
ad_1375,8 étages
ad_1375,Ascenseur
ad_1375,Digicode
ad_1375,Interphone
ad_1270,80 m²
ad_1270,3 pièces
ad_1270,2 chambres
ad_1270,Exposé Sud Ouest
ad_1270,1 salle d’eau
ad_1270,1 WC
ad_1270,Fibre : déployée*
ad_1270,3e étage (sur 6)
ad_1270,Construit en 1930
ad_1270,Ascenseur
ad_1270,Digicode
ad_1270,Interphone
ad_1270,Gardien
ad_1158,58 m²
ad_1158,3 pièces
ad_1158,1 chambre
ad_1158,Cave
ad_1158,Cheminée
ad_1158,1 salle de bain
ad_1158,2e étage (sur 6)
ad_1158,Ascenseur
ad_1158,Interphone
ad_2082,"62,17 m²"
ad_2082,3 pièces
ad_2082,2 chambres
ad_2082,Chauffage : gaz individuel 
ad_2082,Cave
ad_2082,1 salle de bain
ad_2082,1 WC
ad_2082,Fibre : déployée*
ad_2082,Calme
ad_2082,Dernier étage (sur 5)
ad_2082,Digicode
ad_1776,"36,02 m²"
ad_1776,2 pièces
ad_1776,1 chambre
ad_1776,Exposé Est
ad_1776,1 salle d’eau
ad_1776,1 WC
ad_1776,Fibre : déployée*
ad_1776,3e étage (sur 5)
ad_1776,Construit en 1936
ad_1776,Ascenseur
ad_1147,215 m²
ad_1147,6 pièces
ad_1147,3 chambres
ad_1147,Balcon
ad_1147,3 salles de bain
ad_1147,Fibre : déployée*
ad_1147,1 place de parking
ad_1147,Dernier étage (sur 4)
ad_917,48 m²
ad_917,3 pièces
ad_917,2 chambres
ad_917,Chauffage : Individuel
ad_917,1 salle d’eau
ad_917,1 WC
ad_917,Fibre : déployée*
ad_917,Dernier étage (sur 3)
ad_917,Digicode
ad_313,36 m²
ad_313,2 pièces
ad_313,1 chambre
ad_313,Exposé Nord Ouest
ad_313,Cave
ad_313,1 salle d’eau
ad_313,1 WC
ad_313,Fibre : déployée*
ad_313,7 étages
ad_313,Construit en 1977
ad_313,Ascenseur
ad_313,Gardien
ad_32,193 m²
ad_32,6 pièces
ad_32,5 chambres
ad_32,Terrasse
ad_32,Chauffage : électricité 
ad_32,Cave
ad_32,2 salles de bain
ad_32,3 WC
ad_32,Fibre : déployée*
ad_32,2 places de parking
ad_32,Dernier étage (sur 6)
ad_32,Ascenseur
ad_783,64 m²
ad_783,3 pièces
ad_783,2 chambres
ad_783,Travaux à prévoir
ad_783,Exposé Traversant
ad_783,Chauffage : gaz 
ad_783,Cave
ad_783,1 salle de bain
ad_783,1 WC
ad_783,Fibre : déployée*
ad_783,1 place de parking
ad_783,6e étage (sur 7)
ad_783,Ascenseur
ad_783,Interphone
ad_783,Gardien
ad_1327,30 m²
ad_1327,2 pièces
ad_1327,1 chambre
ad_1327,Récent
ad_1327,Exposé Nord Ouest
ad_1327,Chauffage : individuel 
ad_1327,1 salle de bain
ad_1327,1 WC
ad_1327,Fibre : déployée*
ad_1327,Calme
ad_1327,Rez-de-chaussée
ad_1327,Construit en 1970
ad_1327,Ascenseur
ad_1327,Digicode
ad_1327,Interphone
ad_994,"70,44 m²"
ad_994,3 pièces
ad_994,2 chambres
ad_994,Exposé Est
ad_994,Cave
ad_994,1 salle de bain
ad_994,WC séparés
ad_994,1 parking intérieur
ad_994,1 place de parking
ad_994,19e étage
ad_994,Ascenseur
ad_994,Digicode
ad_994,Interphone
ad_994,Gardien
ad_1100,"34,32 m²"
ad_1100,2 pièces
ad_1100,1 chambre
ad_1100,1 salle d’eau
ad_1100,1 WC
ad_1100,Calme
ad_1100,3e étage (sur 7)
ad_1100,Construit en 1990
ad_1100,Ascenseur
ad_1100,Digicode
ad_1100,Interphone
ad_1049,"99,17 m²"
ad_1049,5 pièces
ad_1049,3 chambres
ad_1049,1 cave
ad_1049,1 salle de bain
ad_1049,WC séparés
ad_1049,Câble TV
ad_1049,Fibre : déployée*
ad_1049,1er étage (sur 7)
ad_1049,Construit en 1930
ad_1049,Ascenseur
ad_1049,Digicode
ad_1049,Interphone
ad_1566,"33,01 m²"
ad_1566,2 pièces
ad_1566,1 chambre
ad_1566,Chauffage : individuel
ad_1566,1 salle de bain
ad_1566,Fibre : déployée*
ad_1566,2e étage (sur 3)
ad_894,115 m²
ad_894,4 pièces
ad_894,2 chambres
ad_894,2 salles de bain
ad_894,2 WC
ad_894,Fibre : déployée*
ad_894,Calme
ad_894,Rez-de-chaussée
ad_894,Construit en 1968
ad_1284,25 m²
ad_1284,1 pièce
ad_1284,Exposé Sud Ouest
ad_1284,1 salle de bain
ad_1284,Fibre : déployée*
ad_259,48 m²
ad_259,2 pièces
ad_259,1 chambre
ad_259,Chauffage : gaz individuel
ad_259,Cave
ad_259,1 salle de bain
ad_259,1 salle d’eau
ad_259,1 WC
ad_259,Fibre : déployée*
ad_259,1er étage (sur 6)
ad_259,Digicode
ad_259,Interphone
ad_259,Gardien
ad_1343,46 m²
ad_1343,2 pièces
ad_1343,1 chambre
ad_1343,2e étage
ad_1343,Ascenseur
ad_1343,Digicode
ad_1343,Interphone
ad_2090,115 m²
ad_2090,5 pièces
ad_2090,Cheminée
ad_2090,1er étage (sur 6)
ad_2090,Ascenseur
ad_2090,Digicode
ad_2090,Interphone
ad_2090,Gardien
ad_1179,45 m²
ad_1179,3 pièces
ad_1179,2 chambres
ad_1179,Exposé Sud
ad_1179,1 salle d’eau
ad_1179,1 WC
ad_1179,Fibre : déployée*
ad_1179,Calme
ad_1179,Dernier étage (sur 5)
ad_1179,Construit en 1950
ad_1179,Digicode
ad_1078,60 m²
ad_1078,3 pièces
ad_1078,2 chambres
ad_1078,Chauffage : individuel
ad_1078,1 salle de bain
ad_1078,Fibre : déployée*
ad_1078,Dernier étage (sur 4)
ad_2088,115 m²
ad_2088,5 pièces
ad_2088,Cheminée
ad_2088,1er étage (sur 6)
ad_2088,Ascenseur
ad_2088,Digicode
ad_2088,Interphone
ad_2088,Gardien
ad_1739,123 m²
ad_1739,5 pièces
ad_1739,3 chambres
ad_1739,Balcon de 24 m²
ad_1739,Chauffage : Gaz
ad_1739,Cave
ad_1739,2 salles de bain
ad_1739,2 salles d’eau
ad_1739,WC séparés
ad_1739,3 WC
ad_1739,Fibre : déployée*
ad_1739,Dernier étage (sur 1)
ad_1739,Digicode
ad_1960,43 m²
ad_1960,2 pièces
ad_1960,1 chambre
ad_1960,Cave
ad_1960,1 salle d’eau
ad_1960,1 WC
ad_1960,Fibre : déployée*
ad_1960,Calme
ad_1960,3e étage (sur 7)
ad_1960,Construit en 1890
ad_1965,86 m²
ad_1965,4 pièces
ad_1965,2 chambres
ad_1965,Exposé Ouest
ad_1965,Cave
ad_1965,2 salles d’eau
ad_1965,2 WC
ad_1965,Fibre : déployée*
ad_1965,1er étage (sur 8)
ad_1965,Construit en 1930
ad_1965,Ascenseur
ad_1965,Digicode
ad_1965,Interphone
ad_1965,Gardien
ad_2043,98 m²
ad_2043,4 pièces
ad_2043,3 chambres
ad_2043,Exposé Ouest
ad_2043,Chauffage : gaz individuel
ad_2043,Cave
ad_2043,Cheminée
ad_2043,1 salle de bain
ad_2043,1er étage (sur 7)
ad_2043,Ascenseur
ad_278,23 m²
ad_278,1 pièce
ad_278,Exposé Sud
ad_278,Chauffage : Electric
ad_278,Cave
ad_278,1 salle d’eau
ad_278,1 WC
ad_278,Fibre : déployée*
ad_278,3e étage (sur 5)
ad_278,Construit en 1850
ad_278,Digicode
ad_278,Interphone
ad_368,"41,74 m²"
ad_368,2 pièces
ad_368,1 chambre
ad_368,Chauffage : individuel
ad_368,1 salle de bain
ad_368,Fibre : déployée*
ad_368,Dernier étage (sur 6)
ad_1287,"56,35 m²"
ad_1287,3 pièces
ad_1287,1 chambre
ad_1287,Travaux à prévoir
ad_1287,Balcon de 8 m²
ad_1287,1 cave
ad_1287,Cheminée
ad_1287,Fibre : déployée*
ad_1287,Dernier étage (sur 5)
ad_1287,Ascenseur
ad_1287,Digicode
ad_1287,Interphone
ad_1287,Gardien
ad_225,33 m²
ad_225,2 pièces
ad_225,1 chambre
ad_225,Balcon
ad_225,Cave
ad_225,1 salle d’eau
ad_225,1 WC
ad_225,5e étage (sur 6)
ad_1534,110 m²
ad_1534,10 m² de terrain
ad_1534,4 pièces
ad_1534,3 chambres
ad_1534,Récent
ad_1534,1 balcon
ad_1534,Jardin
ad_1534,Exposé Nord Sud
ad_1534,Chauffage : collectif 
ad_1534,1 salle de bain
ad_1534,1 salle d’eau
ad_1534,1 WC
ad_1534,Fibre : déployée*
ad_1534,Calme
ad_1534,1er étage (sur 8)
ad_1534,Construit en 1970
ad_1534,Ascenseur
ad_1534,Digicode
ad_1534,Interphone
ad_487,101 m²
ad_487,5 pièces
ad_487,3 chambres
ad_487,Exposé Sud Ouest
ad_487,1 salle de bain
ad_487,1 salle d’eau
ad_487,2 WC
ad_487,3e étage (sur 4)
ad_487,Construit en 1634
ad_487,Interphone
ad_1062,111 m²
ad_1062,5 pièces
ad_1062,3 chambres
ad_1062,Chauffage : individuel 
ad_1062,Cheminée
ad_1062,1 salle de bain
ad_1062,1 salle d’eau
ad_1062,3 WC
ad_1062,Fibre : déployée*
ad_1062,Dernier étage (sur 3)
ad_1062,Digicode
ad_1062,Interphone
ad_445,"264,23 m²"
ad_445,7 pièces
ad_445,4 chambres
ad_445,Exposé Sud Est
ad_445,Chauffage : gaz collectif 
ad_445,Cave
ad_445,Cheminée
ad_445,2 salles de bain
ad_445,2 WC
ad_445,Alarme
ad_445,Fibre : déployée*
ad_445,3e étage (sur 7)
ad_445,Construit en 1925
ad_445,Ascenseur
ad_445,Digicode
ad_445,Interphone
ad_717,70 m²
ad_717,3 pièces
ad_717,2 chambres
ad_717,Terrasse
ad_717,Balcon
ad_717,Cave
ad_717,Duplex
ad_717,1 salle d’eau
ad_717,1 WC
ad_717,Fibre : déployée*
ad_717,Rez-de-chaussée
ad_717,Ascenseur
ad_1798,"87,20 m²"
ad_1798,4 pièces
ad_1798,3 chambres
ad_1798,Cave
ad_1798,1 salle de bain
ad_1798,1 WC
ad_1798,Aménagement pour Handicapés
ad_1798,1 place de parking
ad_1798,18e étage (sur 31)
ad_1798,Construit en 1974
ad_1798,Ascenseur
ad_1798,Digicode
ad_1798,Interphone
ad_1798,Gardien
ad_276,40 m²
ad_276,2 pièces
ad_276,1 chambre
ad_276,Exposé Nord
ad_276,Cave
ad_276,1 salle de bain
ad_276,1 salle d’eau
ad_276,1 WC
ad_276,2e étage (sur 6)
ad_1137,133 m²
ad_1137,5 pièces
ad_1137,3 chambres
ad_1137,1 terrasse
ad_1137,Exposé Ouest
ad_1137,Cave
ad_1137,3 salles d’eau
ad_1137,3 WC
ad_1137,Fibre : déployée*
ad_1137,Climatisation
ad_1137,11 étages
ad_1137,Construit en 1960
ad_1137,Ascenseur
ad_1137,Digicode
ad_1137,Interphone
ad_1137,Gardien
ad_1862,"73,50 m²"
ad_1862,3 pièces
ad_1862,2 chambres
ad_1862,2 balcons
ad_1862,Chauffage : individuel 
ad_1862,1 salle d’eau
ad_1862,2 WC
ad_1862,Fibre : déployée*
ad_1862,Calme
ad_1862,Rez-de-chaussée
ad_1587,"46,69 m²"
ad_1587,2 pièces
ad_1587,1 chambre
ad_1587,Récent
ad_1587,Cave
ad_1587,1 salle de bain
ad_1587,1 WC
ad_1587,Fibre : déployée*
ad_1587,Calme
ad_1587,6e étage (sur 8)
ad_1587,Construit en 1973
ad_1587,Ascenseur
ad_1587,Digicode
ad_1587,Interphone
ad_867,49 m²
ad_867,2 pièces
ad_867,1 chambre
ad_867,Chauffage : gaz individuel
ad_867,Cave
ad_867,1 salle d’eau
ad_867,1 WC
ad_867,Fibre : déployée*
ad_867,2e étage (sur 5)
ad_867,Digicode
ad_867,Interphone
ad_1841,20 m²
ad_1841,2 pièces
ad_1841,2 chambres
ad_1841,Exposé Ouest
ad_1841,2 salles de bain
ad_1841,Alarme
ad_1841,Fibre : déployée*
ad_1841,8e étage
ad_1841,Construit en 1900
ad_1841,Ascenseur
ad_1841,Digicode
ad_1841,Gardien
ad_1674,70 m²
ad_1674,4 pièces
ad_1674,2 chambres
ad_1674,Terrasse
ad_1674,Chauffage : collectif
ad_1674,Cave
ad_1674,1 salle de bain
ad_1674,1 WC
ad_1674,Fibre : déployée*
ad_1674,1er étage (sur 6)
ad_1674,Ascenseur
ad_1392,"76,85 m²"
ad_1392,4 pièces
ad_1392,3 chambres
ad_1392,Exposé Est
ad_1392,Cave
ad_1392,1 salle de bain
ad_1392,1 WC
ad_1392,Fibre : déployée*
ad_1392,Calme
ad_1392,Aménagement pour Handicapés
ad_1392,1er étage (sur 9)
ad_1392,Construit en 1974
ad_1392,Ascenseur
ad_1392,Digicode
ad_1309,"23,47 m²"
ad_1309,1 pièce
ad_1309,1 salle d’eau
ad_1309,1 WC
ad_1309,Fibre : déployée*
ad_1309,2e étage
ad_1309,Digicode
ad_684,70 m²
ad_684,3 pièces
ad_684,2 chambres
ad_684,Cave
ad_684,1 salle de bain
ad_684,1 salle d’eau
ad_684,1 WC
ad_684,Fibre : déployée*
ad_684,5e étage (sur 6)
ad_684,Ascenseur
ad_684,Digicode
ad_684,Interphone
ad_136,70 m²
ad_136,3 pièces
ad_136,1 chambre
ad_136,Chauffage : gaz collectif
ad_136,Cave
ad_136,1 salle d’eau
ad_136,1 WC
ad_136,Fibre : déployée*
ad_134,95 m²
ad_134,4 pièces
ad_134,2 chambres
ad_134,Terrasse
ad_134,Chauffage : gaz 
ad_134,Cave
ad_134,1 salle de bain
ad_134,2 WC
ad_134,Aménagement pour Handicapés
ad_134,1er étage (sur 6)
ad_134,Ascenseur
ad_134,Interphone
ad_134,Gardien
ad_1640,81 m²
ad_1640,4 pièces
ad_1640,81 chambres
ad_1640,Chauffage : collectif 
ad_1640,Cave
ad_1640,1 salle de bain
ad_1640,2 WC
ad_1640,Aménagement pour Handicapés
ad_1640,2e étage (sur 6)
ad_1640,Construit en 1976
ad_1640,Ascenseur
ad_1944,53 m²
ad_1944,2 pièces
ad_1944,1 chambre
ad_1944,Exposé Sud
ad_1944,Chauffage : électricité 
ad_1944,1 salle de bain
ad_1944,1 salle d’eau
ad_1944,1 WC
ad_1944,Fibre : déployée*
ad_1944,7e étage
ad_116,68 m²
ad_116,3 pièces
ad_116,1 chambre
ad_116,Chauffage : gaz collectif
ad_116,1 salle d’eau
ad_116,Fibre : déployée*
ad_116,Rez-de-chaussée
ad_129,34 m²
ad_129,2 pièces
ad_129,1 chambre
ad_129,Cave
ad_129,1 salle d’eau
ad_129,1 WC
ad_129,Dernier étage (sur 6)
ad_129,Digicode
ad_303,95 m²
ad_303,5 pièces
ad_303,3 chambres
ad_303,Exposé Sud Est
ad_303,Chauffage : gaz 
ad_303,Cave
ad_303,1 salle de bain
ad_303,1 WC
ad_303,Fibre : déployée*
